snippet,video,value
b94da7a348e7a5fc3c1dadca8db10943,2bd53222dc66659e6724fe2ba3d64688,0.0
b94da7a348e7a5fc3c1dadca8db10943,3d9ee8c474807fc7e557875a2ad93dcd,0.0
b94da7a348e7a5fc3c1dadca8db10943,e39cde7f85f258da8e57a35d1d885df9,0.0
b94da7a348e7a5fc3c1dadca8db10943,c02b42ea72eda15607a660cc0c3eb11e,0.0
b94da7a348e7a5fc3c1dadca8db10943,c1df46c2bca541b1c781f3d8f3f88369,0.0
b94da7a348e7a5fc3c1dadca8db10943,1964d05c24de24abe7f015f2f322b6f0,0.0
b94da7a348e7a5fc3c1dadca8db10943,07137f1629926f8cbc3b0d2847e07855,0.0
b94da7a348e7a5fc3c1dadca8db10943,b6b6f60f54ed480bd42cb9618a7886a9,0.0
b94da7a348e7a5fc3c1dadca8db10943,6b2724c9556c1cb79a153a284c9421cf,0.0
b94da7a348e7a5fc3c1dadca8db10943,ad610f3f75e961b328f332d1e7bda802,0.0
b94da7a348e7a5fc3c1dadca8db10943,9294762346de8679469d7ef66edfa2db,0.0
b94da7a348e7a5fc3c1dadca8db10943,4d1ccebf36685915da0032309dbdbe40,1.0
b94da7a348e7a5fc3c1dadca8db10943,4630e00546a6c5133aa99222d825aa29,0.0
b94da7a348e7a5fc3c1dadca8db10943,8c1be5a09beff6deb3cb10f8ce959d81,0.0
b94da7a348e7a5fc3c1dadca8db10943,61322d4ebcebc85f47c55f4dd0c8b25c,0.0
b94da7a348e7a5fc3c1dadca8db10943,67b0a81acb031ef1b33ebbcce590b503,0.0
b94da7a348e7a5fc3c1dadca8db10943,948ab762818e51bd4267aea76b0d524c,0.0
b94da7a348e7a5fc3c1dadca8db10943,58fa9d48d0e4262f0ce34e8b15448f41,0.0
b94da7a348e7a5fc3c1dadca8db10943,55ca53a60db0c8c0dfb1204cb991e330,0.0
b94da7a348e7a5fc3c1dadca8db10943,b402f8db085ae74b350954d59df02f38,0.0
b94da7a348e7a5fc3c1dadca8db10943,390350f86228c7b18b55b6245e936bbe,0.0
b94da7a348e7a5fc3c1dadca8db10943,41eb53910ffcc07d07156a2fb59bb0a4,0.0
b94da7a348e7a5fc3c1dadca8db10943,bb8fe84df2e9389eebb8a7e7fc985ec2,0.0
b94da7a348e7a5fc3c1dadca8db10943,eeae8d7e64c8272ddd44a7ddce00ffe1,0.0
b94da7a348e7a5fc3c1dadca8db10943,5e633872c26d1416fd87d577e39872c5,0.0
b94da7a348e7a5fc3c1dadca8db10943,daa9f59fd7a8e2d182e567e4196929e4,0.0
b94da7a348e7a5fc3c1dadca8db10943,5effdc1c3e121b4d2210cd7625bbc2b5,0.0
b94da7a348e7a5fc3c1dadca8db10943,a396671c90da4285c8321c62a36a54b5,0.0
b94da7a348e7a5fc3c1dadca8db10943,75bc2493f3b6422b32db5d5446ab5ced,0.0
b94da7a348e7a5fc3c1dadca8db10943,b545152ba2f7dac390cbfa86cd3e4be1,0.0
b94da7a348e7a5fc3c1dadca8db10943,b8b69b3b88f2336b66484bba4d8f7ada,0.0
b94da7a348e7a5fc3c1dadca8db10943,8d94b3070e42f4efa080cfa0f8a4b038,0.0
b94da7a348e7a5fc3c1dadca8db10943,16f9d7c7055f45f6ad362c47ae3a389f,0.0
b94da7a348e7a5fc3c1dadca8db10943,582087dd90b396e2d4225fba5cd39d02,0.0
b94da7a348e7a5fc3c1dadca8db10943,a3799a0e9713b41e56d7cbc61c6af92f,0.0
b94da7a348e7a5fc3c1dadca8db10943,211d5e2cb8a64893671fb9bf0e0ec8ce,0.0
b94da7a348e7a5fc3c1dadca8db10943,869c7906f6c4e364883b199a382f643b,0.0
b94da7a348e7a5fc3c1dadca8db10943,79c8b4ea65fa44dbf4a80764923a2551,0.0
b94da7a348e7a5fc3c1dadca8db10943,1dd2e5c4ea813afc7931b46a0464b0d5,0.0
b94da7a348e7a5fc3c1dadca8db10943,e9822270bbc398a250a4f65af3107326,0.0
b94da7a348e7a5fc3c1dadca8db10943,bd8c5eb51185cf0893daff6831f6328c,0.0
b94da7a348e7a5fc3c1dadca8db10943,91999878ecfb1cb22cc2cc608b57abf8,0.0
b94da7a348e7a5fc3c1dadca8db10943,801aa726a881896e9cb45d28f918b7b4,0.0
b94da7a348e7a5fc3c1dadca8db10943,7303de7a6f0d4483a51adf816ceffe89,0.0
b94da7a348e7a5fc3c1dadca8db10943,82f332a4337d9888245585c49636ddac,0.0
b94da7a348e7a5fc3c1dadca8db10943,b9b39abef000aee738e0a8f1265d3bb7,0.0
b94da7a348e7a5fc3c1dadca8db10943,3c3a22e3c8ba5176bce696dcddd3b31c,0.0
b94da7a348e7a5fc3c1dadca8db10943,a41f88307814df6e2afb33014ee35c8e,0.0
b94da7a348e7a5fc3c1dadca8db10943,9bbe7be13a323adc7d7d20951d879cd4,0.0
b94da7a348e7a5fc3c1dadca8db10943,39af00cd55fce0a90709d66f998b7fed,0.0
b94da7a348e7a5fc3c1dadca8db10943,63cc71742e9959080185c83b537a164d,0.0
b94da7a348e7a5fc3c1dadca8db10943,cd160ce00d2eba787aa83f21348c9e24,0.0
b94da7a348e7a5fc3c1dadca8db10943,0a45565fe84038d54989e58e5f1b506b,0.0
b94da7a348e7a5fc3c1dadca8db10943,2ede7604218224029522f8c11f40b039,0.0
b94da7a348e7a5fc3c1dadca8db10943,82c86a23713da7604094090801ae8ef6,0.0
b94da7a348e7a5fc3c1dadca8db10943,51efd9ca4a9ac56c37ff8d7ca6b1a09b,0.0
b94da7a348e7a5fc3c1dadca8db10943,39aa4c5af0db36e22068572232cd9a7a,0.0
b94da7a348e7a5fc3c1dadca8db10943,e07b4730842ca6de5ba9fdb1bf26d579,0.0
b94da7a348e7a5fc3c1dadca8db10943,6cdf0117b670a0e67d6fee9c2cde0eef,0.0
b94da7a348e7a5fc3c1dadca8db10943,e6fed9334b11fbad09fedcc6bfed0140,0.0
b94da7a348e7a5fc3c1dadca8db10943,34945854d35c6b0cd0db04e4107d67ed,0.0
b94da7a348e7a5fc3c1dadca8db10943,45df33865a03499b717622ce6553fc0d,0.0
b94da7a348e7a5fc3c1dadca8db10943,2ecdbbe2edea1108c68c9a37a28d4807,0.0
b94da7a348e7a5fc3c1dadca8db10943,e02927aa2b9f2839d953e632fac661c4,0.0
b94da7a348e7a5fc3c1dadca8db10943,21f3ef11338a6424c8f48052d76b9607,0.0
b94da7a348e7a5fc3c1dadca8db10943,de142ee580d54644bb167fb89ccaa069,0.0
b94da7a348e7a5fc3c1dadca8db10943,132fc6b6f187bb18ee83d8cca49af6cd,0.0
b94da7a348e7a5fc3c1dadca8db10943,6c4d1c514b0d5c54c8adb27640645ebd,0.0
b94da7a348e7a5fc3c1dadca8db10943,fc0d19111fd4ad1ee86852e83269a3b6,0.0
b94da7a348e7a5fc3c1dadca8db10943,627083145cb192fc402375d87a02791a,0.0
b94da7a348e7a5fc3c1dadca8db10943,ad8f248e3c0ac4cc588ce7ac7bf5f8d2,0.0
b94da7a348e7a5fc3c1dadca8db10943,ec3fa4af722069b5392425a7b5addb5b,0.0
b94da7a348e7a5fc3c1dadca8db10943,dae8e5da5363ec5960f5bb9720eb2798,0.0
b94da7a348e7a5fc3c1dadca8db10943,9da5c0add4d62c8ac6daa6b2ec2c13aa,0.0
b94da7a348e7a5fc3c1dadca8db10943,f08c3a3dd6a56a039800b2b7c4b0e957,0.0
b94da7a348e7a5fc3c1dadca8db10943,d3e131c10a2e7f83fbb0a490140cf310,0.0
b94da7a348e7a5fc3c1dadca8db10943,81af5cc369089c867044d2ad38ca114c,0.0
b94da7a348e7a5fc3c1dadca8db10943,6b84f9ae3b9fca5bcbe21ed0c059e077,0.0
b94da7a348e7a5fc3c1dadca8db10943,db5ac2e6974e352cca2ba8346009678c,0.0
b94da7a348e7a5fc3c1dadca8db10943,6b664ebf05daa59411c8b916756cba62,0.0
b94da7a348e7a5fc3c1dadca8db10943,a05f60a2c475bd2bac7747561d118de9,0.0
b94da7a348e7a5fc3c1dadca8db10943,41a7ba531b5e8ff7ea825068a3c78f85,0.0
b94da7a348e7a5fc3c1dadca8db10943,441cbddbc46492fc30fc03134b6f1fd3,0.0
b94da7a348e7a5fc3c1dadca8db10943,bcd66a424fcbc7eb62f1476d77a8789a,0.0
b94da7a348e7a5fc3c1dadca8db10943,e0f1e677af3681df224616b5d12f771f,0.0
b94da7a348e7a5fc3c1dadca8db10943,fb5d024f2655a0706fd8bfdaa9836775,0.0
b94da7a348e7a5fc3c1dadca8db10943,230a739e9f58f238a437fa9d520e8f29,0.0
b94da7a348e7a5fc3c1dadca8db10943,c42abe61b1722f94aa90a7f712cb8256,0.0
b94da7a348e7a5fc3c1dadca8db10943,dffbe49f75bbd85cef1de2ef931cc909,0.0
b94da7a348e7a5fc3c1dadca8db10943,09360a2369d65cc963997bc932948004,0.0
b94da7a348e7a5fc3c1dadca8db10943,81d3fdc91ffb4e64a29b4a76a33e014b,0.0
b94da7a348e7a5fc3c1dadca8db10943,7bf533f1a174e2fdff4f1c1b2d5a519f,0.0
b94da7a348e7a5fc3c1dadca8db10943,b18ce7f57bba77378da104585895f98c,0.0
b94da7a348e7a5fc3c1dadca8db10943,bf30fd91bcce06344e66a29da2b2aad6,0.0
b94da7a348e7a5fc3c1dadca8db10943,6f6661193adc85c3a909afc80bb7c849,0.0
b94da7a348e7a5fc3c1dadca8db10943,301142e662ea2e73675115fe9f068636,0.0
b94da7a348e7a5fc3c1dadca8db10943,182a891e0b543b2e87acaaa783354794,0.0
b94da7a348e7a5fc3c1dadca8db10943,25399b04d00c4f7a5f335ca16aa5186a,0.0
b94da7a348e7a5fc3c1dadca8db10943,355a0c00415abb2e65a6c8b31e31df1d,0.0
b94da7a348e7a5fc3c1dadca8db10943,8167bc08117c8c791c12f86848c3a594,0.0
b94da7a348e7a5fc3c1dadca8db10943,aaf5ad44dd2b00f8a2234e00fcda8ef6,0.0
b94da7a348e7a5fc3c1dadca8db10943,cfb021c6da016642032a2d169a1edf75,0.0
b94da7a348e7a5fc3c1dadca8db10943,9b9b1d91d6e62629dfb39cd4683ea2cc,0.0
b94da7a348e7a5fc3c1dadca8db10943,597f9a913a9668b450608f32c50d8347,0.0
b94da7a348e7a5fc3c1dadca8db10943,b8a3311eff7b868d903905bb016b20ee,0.0
b94da7a348e7a5fc3c1dadca8db10943,26e27146209abff0f1ca13798f4525c6,0.0
b94da7a348e7a5fc3c1dadca8db10943,b3b633a979fe4089695445f76b8de064,0.0
b94da7a348e7a5fc3c1dadca8db10943,0a7d2702b08b5b00094d03e49a59c0ce,0.0
b94da7a348e7a5fc3c1dadca8db10943,9530a99e9f3c1a8fb742105a88138441,0.0
b94da7a348e7a5fc3c1dadca8db10943,b86963169422958e144977c7c61c907e,0.0
b94da7a348e7a5fc3c1dadca8db10943,0330f0f24130cf5f6167f8e33e8b723b,0.0
b94da7a348e7a5fc3c1dadca8db10943,5628ae611ea2058bfff3bf44411d4a2a,0.0
b94da7a348e7a5fc3c1dadca8db10943,7fe74c4018ca6007b741cb1e22b4de32,0.0
b94da7a348e7a5fc3c1dadca8db10943,3f68805fee5aac46cf1c059c3f1d2ea3,0.0
b94da7a348e7a5fc3c1dadca8db10943,163f07ebccc0f3764f4f904083f05389,0.0
b94da7a348e7a5fc3c1dadca8db10943,9900f3832bb32ec436bf5d562d1a93c4,0.0
b94da7a348e7a5fc3c1dadca8db10943,91c1301e524eb4fecc808fd7459158f8,0.0
b94da7a348e7a5fc3c1dadca8db10943,86aec21dc4bb2392e37d9114702308a7,0.0
b94da7a348e7a5fc3c1dadca8db10943,078dca85be36f1aa8326ecc54c8c71e2,0.0
b94da7a348e7a5fc3c1dadca8db10943,f9a3e1c2238936f782c435e36c5334dc,0.0
b94da7a348e7a5fc3c1dadca8db10943,de614907ebacb4b68c3d36ca9cc1cc13,0.0
b94da7a348e7a5fc3c1dadca8db10943,2e4c1e63192bb6b328a5cad0826d3052,0.0
b94da7a348e7a5fc3c1dadca8db10943,dfa655493f5328d366d5aa7b2ed027fa,1.0
b94da7a348e7a5fc3c1dadca8db10943,9e7d1a4b6d2c6f6d2569a9c9903191c4,0.0
b94da7a348e7a5fc3c1dadca8db10943,7f0a418e70ab7fcb87beb125434e225a,0.0
b94da7a348e7a5fc3c1dadca8db10943,3c85273f631a47695eaebed1d823400a,0.0
b94da7a348e7a5fc3c1dadca8db10943,ff31bc42929b59900003c98e5c30cc42,0.0
b94da7a348e7a5fc3c1dadca8db10943,c96fee91892a76b94d3b9cd1a40b79f2,0.0
b94da7a348e7a5fc3c1dadca8db10943,9c3f7d949d1a5013ce94c9be15a51c15,0.0
b94da7a348e7a5fc3c1dadca8db10943,9d2a78ee4997800986a0b39a021eedd6,0.0
b94da7a348e7a5fc3c1dadca8db10943,211282ecab1078d9801db6f38d64894a,0.0
b94da7a348e7a5fc3c1dadca8db10943,765823f899572dfcc3ea60b09c98a045,1.0
b94da7a348e7a5fc3c1dadca8db10943,9bb6bc193c2211b39702505867eedddc,0.0
b94da7a348e7a5fc3c1dadca8db10943,f3df2203aaf09aaa656d072d47442677,0.0
b94da7a348e7a5fc3c1dadca8db10943,6246dd2a64bd4e41a2686298a7cc7830,0.0
b94da7a348e7a5fc3c1dadca8db10943,38a0b173e7934b10d5827523c9517f9c,0.0
b94da7a348e7a5fc3c1dadca8db10943,7f1ccf4a54d0ba8e8d0a14385f3364fa,0.0
b94da7a348e7a5fc3c1dadca8db10943,0b8f2f9a714e1953964489060baba59d,0.0
b94da7a348e7a5fc3c1dadca8db10943,bed28be74f4ab554b9db015b90e10749,0.0
b94da7a348e7a5fc3c1dadca8db10943,064c483fd1674cca508d8bfd4acdc8f9,0.0
b94da7a348e7a5fc3c1dadca8db10943,b30f6df42e03e6b56892c1c225d9a041,0.0
b94da7a348e7a5fc3c1dadca8db10943,2dcd2fc29ec866056c7767a3dad2c46e,0.0
b94da7a348e7a5fc3c1dadca8db10943,6d3014b367b2a888ea9ee54956b90066,0.0
b94da7a348e7a5fc3c1dadca8db10943,3ae970afd2280db05ff7ee4ff932a796,0.0
b94da7a348e7a5fc3c1dadca8db10943,49d614494b170fc58e80fd531a427789,0.0
b94da7a348e7a5fc3c1dadca8db10943,fc59bc8eb77e6fcdc9f1d7688b761021,0.0
b94da7a348e7a5fc3c1dadca8db10943,508c1e28d8219c3583115354156e10f9,0.0
b94da7a348e7a5fc3c1dadca8db10943,89af48724993133977fa7e33b7cf176e,0.0
b94da7a348e7a5fc3c1dadca8db10943,abc1be286e21344248be83da09561d42,0.0
b94da7a348e7a5fc3c1dadca8db10943,4dd2f02081ed6b098d8445ecd2b191ff,0.0
b94da7a348e7a5fc3c1dadca8db10943,8b3e2001987b6f8a93c1aed7404140b4,0.0
b94da7a348e7a5fc3c1dadca8db10943,981f88ed7b7345f01406f78284bdc9cf,0.0
b94da7a348e7a5fc3c1dadca8db10943,9a62b965976fbbefb984444b9ef049e8,0.0
b94da7a348e7a5fc3c1dadca8db10943,c3e093380a8c64ddf570b6fcab852630,0.0
b94da7a348e7a5fc3c1dadca8db10943,ed2d7fe184a24a00067a3dabaa7767de,0.0
b94da7a348e7a5fc3c1dadca8db10943,b3a58aa10adc8fe87acc599dc322deac,0.0
b94da7a348e7a5fc3c1dadca8db10943,99345a97d68b177e4bd1c390f70c9fe6,0.0
b94da7a348e7a5fc3c1dadca8db10943,c8204217aaae597077e88e56db1748cf,0.0
b94da7a348e7a5fc3c1dadca8db10943,1dc9a5db64bce7930bca4c4b58e23eec,0.0
b94da7a348e7a5fc3c1dadca8db10943,f9f8f00643a3f59b65c6f68d30b6b160,0.0
b94da7a348e7a5fc3c1dadca8db10943,10e1f5cc80153caf3845f762967054aa,0.0
b94da7a348e7a5fc3c1dadca8db10943,713e18881fd665b4a9f965edd4413eb3,0.0
b94da7a348e7a5fc3c1dadca8db10943,4672422276b694899d6256a055b3014b,0.0
b94da7a348e7a5fc3c1dadca8db10943,58ce18e0a14a926532003bcf41ecec45,0.0
b94da7a348e7a5fc3c1dadca8db10943,d01e419f69f488ff4bb4799eaba7d772,0.0
b94da7a348e7a5fc3c1dadca8db10943,f8620230c88dbb89faaacab7b986633a,0.0
b94da7a348e7a5fc3c1dadca8db10943,5cc2660d26bc9d5d9095d5c27172ff1c,0.0
b94da7a348e7a5fc3c1dadca8db10943,4c9ab759f152aa1f8a273d9fe7347561,0.0
b94da7a348e7a5fc3c1dadca8db10943,52ed8928d36c1cc40da89b4e71af8295,0.0
b94da7a348e7a5fc3c1dadca8db10943,9d8f97ea1dc15bc8dae30f44e30b36f3,0.0
b94da7a348e7a5fc3c1dadca8db10943,4b4ea58afe9982ebf87226557f92e2ea,0.0
b94da7a348e7a5fc3c1dadca8db10943,dc04eabec13ff4f0c0cae549d16bb060,0.0
b94da7a348e7a5fc3c1dadca8db10943,5f5c2074532ca50786148ece7830f02b,0.0
b94da7a348e7a5fc3c1dadca8db10943,57a007c5364e1c1f7bdc81aceff9d0e6,0.0
b94da7a348e7a5fc3c1dadca8db10943,13b719189a6f3bfda254eb360cd87e9c,0.0
b94da7a348e7a5fc3c1dadca8db10943,7626110282a9d2622b57bdbc315273ce,0.0
b94da7a348e7a5fc3c1dadca8db10943,c26a6d94094a8bcfc7bab260d298049a,0.0
b94da7a348e7a5fc3c1dadca8db10943,72eaa08842d6c24a334264ea62773831,0.0
b94da7a348e7a5fc3c1dadca8db10943,dbe6e761645bf50cd06961b5b5da417f,0.0
b94da7a348e7a5fc3c1dadca8db10943,993e145e03d33eb7b7980e6847de2c73,0.0
b94da7a348e7a5fc3c1dadca8db10943,9821d0ab48bbf49898758542041637d7,0.0
b94da7a348e7a5fc3c1dadca8db10943,294afc9c49e7b6030f3f214ec3a1ad71,0.0
b94da7a348e7a5fc3c1dadca8db10943,adb5b45a4094c5479dfb6e18e5a7e986,0.0
b94da7a348e7a5fc3c1dadca8db10943,f80783ca8eab8b411b6f05868017634c,0.0
b94da7a348e7a5fc3c1dadca8db10943,d352804da5fa45c7b751177a86a7c72f,0.0
b94da7a348e7a5fc3c1dadca8db10943,dffe4c022bce2b9bbf03984c0098c3d2,0.0
b94da7a348e7a5fc3c1dadca8db10943,0a74da8b7958e8f316875edc61916fba,0.0
b94da7a348e7a5fc3c1dadca8db10943,294ecc177575efdedfec1f1de30fdefc,0.0
b94da7a348e7a5fc3c1dadca8db10943,d9f68f459c0b34c5896594a1d09e108e,0.0
b94da7a348e7a5fc3c1dadca8db10943,cda0ef5ca92bb340ea441742c85f294f,0.0
b94da7a348e7a5fc3c1dadca8db10943,685ebc619e7972b208337332fef7797e,0.0
b94da7a348e7a5fc3c1dadca8db10943,d03e82dac465b8d2ff58399cc32ba745,0.0
b94da7a348e7a5fc3c1dadca8db10943,d844ab1ac9df5553933f9a2415c74950,0.0
b94da7a348e7a5fc3c1dadca8db10943,ad3967d701518ec97176e2fd0f49cf29,0.0
b94da7a348e7a5fc3c1dadca8db10943,8e1e52e845ce815aa2a7841a58c0cdb2,0.0
b94da7a348e7a5fc3c1dadca8db10943,8761a3854221dfb8d952f958114caa60,0.0
b94da7a348e7a5fc3c1dadca8db10943,88b810ea55cfae2f90509302ea5c70a0,0.0
b94da7a348e7a5fc3c1dadca8db10943,25be0ffa3375257d3ff8c1ef4c8b395e,0.0
b94da7a348e7a5fc3c1dadca8db10943,ccc0d6b3cfa5c4413aaa6c3f0546ad39,0.0
b94da7a348e7a5fc3c1dadca8db10943,b72cc07255c0f5f37ed7b573fe13902c,0.0
b94da7a348e7a5fc3c1dadca8db10943,afefbe667b373966792b952b1b0a267e,0.0
b94da7a348e7a5fc3c1dadca8db10943,b2e12a433a2c832120365aff1deb818f,0.0
b94da7a348e7a5fc3c1dadca8db10943,5052fd671d65c0522af56f643f1b72b3,0.0
b94da7a348e7a5fc3c1dadca8db10943,fa2b4e884ce5244b32d34b480162b80a,0.0
b94da7a348e7a5fc3c1dadca8db10943,608fa2e394f81a087c9d3a0d278ae37e,0.0
b94da7a348e7a5fc3c1dadca8db10943,f40e10b9642876b412f0a0f078a506d2,0.0
b94da7a348e7a5fc3c1dadca8db10943,20154558897ba0189e4b7dfd9791c4a8,0.0
b94da7a348e7a5fc3c1dadca8db10943,823d20838e33ca1f4ee766ddba19eac0,0.0
b94da7a348e7a5fc3c1dadca8db10943,e0c9db761b210644ba16340a4a4879fc,0.0
b94da7a348e7a5fc3c1dadca8db10943,455ec6f3cfcfbf7c5e1d474c2a9a8723,0.0
b94da7a348e7a5fc3c1dadca8db10943,7fc98b8ed6728b03fe809bfadd8c5288,0.0
b94da7a348e7a5fc3c1dadca8db10943,15479e66152716fa821d72d2d841274c,0.0
b94da7a348e7a5fc3c1dadca8db10943,bde082dc962f01ad143999a6c3e11482,0.0
b94da7a348e7a5fc3c1dadca8db10943,f1a3d300b3ca7c510fdba81e733018e0,0.0
b94da7a348e7a5fc3c1dadca8db10943,020cbde08614104b263e32aec57e4865,0.0
b94da7a348e7a5fc3c1dadca8db10943,dbfd73ecc79a8dd8b1a71c149a10f3df,0.0
b94da7a348e7a5fc3c1dadca8db10943,264902acd200d8288c8d3925546565a1,0.0
b94da7a348e7a5fc3c1dadca8db10943,03d711ab35afc1d4a333489ea0288b7c,0.0
b94da7a348e7a5fc3c1dadca8db10943,39600163d91a69f1bff7da75c46ae5b4,0.0
b94da7a348e7a5fc3c1dadca8db10943,e7febdb29bb0a86ccacc622ca50cd236,0.0
b94da7a348e7a5fc3c1dadca8db10943,bc2474b2ecbadd39a3a51c9c58abd805,0.0
b94da7a348e7a5fc3c1dadca8db10943,ec3db11818537066b72d63a1904129fa,0.0
b94da7a348e7a5fc3c1dadca8db10943,4b972a53bf7acfcfc3e14002c7083fc9,0.0
b94da7a348e7a5fc3c1dadca8db10943,b13b5bc2a0366dd0d1e0f10763979c20,0.0
b94da7a348e7a5fc3c1dadca8db10943,26a2a711720230fdd4ee1bb4baddb66f,0.0
b94da7a348e7a5fc3c1dadca8db10943,4dc5e0cfcc34063e3fd0bac9a587ab5a,0.0
b94da7a348e7a5fc3c1dadca8db10943,5fc8c2f0047c239d5883d51306266507,0.0
b94da7a348e7a5fc3c1dadca8db10943,877c0303ccf1bba30bd077b62f7de400,0.0
b94da7a348e7a5fc3c1dadca8db10943,630273869ab58226107c584dcfed769d,0.0
b94da7a348e7a5fc3c1dadca8db10943,306f67871775320f7e2d0d7fe708a5c9,0.0
b94da7a348e7a5fc3c1dadca8db10943,05e6c7044efcefd5a6d4ede32d2cc98f,0.0
b94da7a348e7a5fc3c1dadca8db10943,d14a90421c3a415824946c06932093ea,0.0
b94da7a348e7a5fc3c1dadca8db10943,e453e6537c5d90b0e582469acd6134ef,0.0
b94da7a348e7a5fc3c1dadca8db10943,9c7e47474adb401bb1048b249477695b,0.0
b94da7a348e7a5fc3c1dadca8db10943,556477c8a8fe163df75ba6f90a27a242,0.0
b94da7a348e7a5fc3c1dadca8db10943,d354568e09d0aaa3707ab40e6e437b35,1.0
b94da7a348e7a5fc3c1dadca8db10943,b0baac7fb49ca88ec1ae119e67b4f10f,0.0
b94da7a348e7a5fc3c1dadca8db10943,b3668cae0f56d954a5e261b92c2368ff,0.0
b94da7a348e7a5fc3c1dadca8db10943,fc26bf839257c4cc41c52e0c25c6bd1d,0.0
b94da7a348e7a5fc3c1dadca8db10943,3cc2eba1a427b6124b731e0d1dc855f1,0.0
b94da7a348e7a5fc3c1dadca8db10943,08c56d5b24e34d016cdd3749cffb39e3,0.0
b94da7a348e7a5fc3c1dadca8db10943,9d1e15c2c5862372595ed9301808e309,0.0
b94da7a348e7a5fc3c1dadca8db10943,561dddad2b35ef1f376a33deb83beac9,0.0
b94da7a348e7a5fc3c1dadca8db10943,e415222b0deb559b868466e6a44bd4a5,0.0
b94da7a348e7a5fc3c1dadca8db10943,06aa7b78562030b45f2ce437ff58f755,0.0
b94da7a348e7a5fc3c1dadca8db10943,c6d688e1f5720d2b9cdffe49afb1e20a,0.0
b94da7a348e7a5fc3c1dadca8db10943,93efeef518040104a463f6e9abbae72c,0.0
b94da7a348e7a5fc3c1dadca8db10943,23973527ba0ce27ae7766493f4fd9934,0.0
b94da7a348e7a5fc3c1dadca8db10943,6e04322e85fe3c8e55422dd302cf1841,0.0
b94da7a348e7a5fc3c1dadca8db10943,06a5bf36fc61cfb68bb8fb8864bf6244,0.0
b94da7a348e7a5fc3c1dadca8db10943,2056807ba908347be60533768d65f9ee,0.0
b94da7a348e7a5fc3c1dadca8db10943,aa05d9705d6fbc88efbf456055d527e9,0.0
b94da7a348e7a5fc3c1dadca8db10943,c344517d09867d8e668df23c80a5c336,0.0
b94da7a348e7a5fc3c1dadca8db10943,17ee62cb7cce7344c6467d2496b8c004,0.0
b94da7a348e7a5fc3c1dadca8db10943,f348573223ba25ea5ad436a305d48dea,0.0
b94da7a348e7a5fc3c1dadca8db10943,76b44556faa3e9b9482dce2d76fc89fb,0.0
7510946d3a649fdcea3b593b7a1d20a2,ca9391b22aad40ef09e043b52beae086,0.0
7510946d3a649fdcea3b593b7a1d20a2,1c5ce5de8f6bb1315a858d3b750bab43,0.0
7510946d3a649fdcea3b593b7a1d20a2,3e79d4a1d67ff174fbb7191864f046ad,0.0
7510946d3a649fdcea3b593b7a1d20a2,c8da287e129c7c4fded3805d805b7d63,0.0
7510946d3a649fdcea3b593b7a1d20a2,0d4012c5eff827eb0d18f279b3c70afe,0.0
7510946d3a649fdcea3b593b7a1d20a2,aefd1c7dcbfd1aa62b9a6687ded1bba2,0.0
7510946d3a649fdcea3b593b7a1d20a2,95afb9a285e814e3f3191433a78d4dc4,0.0
7510946d3a649fdcea3b593b7a1d20a2,7eea61c02a51fe8347f00a84f741da94,0.0
7510946d3a649fdcea3b593b7a1d20a2,7868cadb0eff51d14ea159c0632d0e19,0.0
7510946d3a649fdcea3b593b7a1d20a2,ad65654eeca969ebd7dbd24b53ad8272,0.0
7510946d3a649fdcea3b593b7a1d20a2,7255ba85b14b4cbc70ac412622ec6f1d,0.0
7510946d3a649fdcea3b593b7a1d20a2,ae8e91e217b6085ee9462d3ad03d225d,0.0
7510946d3a649fdcea3b593b7a1d20a2,6105d7633eea6fd8bf7a81a1ada822ca,0.0
7510946d3a649fdcea3b593b7a1d20a2,991d7fe729d4b92a34231850ea5bf21f,0.0
7510946d3a649fdcea3b593b7a1d20a2,648cdaba7eaa1e81d69eda8867713c2b,0.0
7510946d3a649fdcea3b593b7a1d20a2,a5ffeda9bce341144896a2a83e43fc36,0.0
7510946d3a649fdcea3b593b7a1d20a2,3fbddf8a3aa0175574cf10b6ade7badb,0.0
7510946d3a649fdcea3b593b7a1d20a2,cb92594b1fcb013068518013d79e82fe,0.0
7510946d3a649fdcea3b593b7a1d20a2,44b68daa96e198c2263e3785616ab8d0,0.0
7510946d3a649fdcea3b593b7a1d20a2,ef873ba1803af659d9e37d23b6ab682a,0.0
7510946d3a649fdcea3b593b7a1d20a2,84b5cf13e9ba10d7140275e598a7a837,0.0
7510946d3a649fdcea3b593b7a1d20a2,65fbdbc3e06179878099c1fea2b49b94,0.0
7510946d3a649fdcea3b593b7a1d20a2,72ff6fc3b7915c1eccf362cb2f0913e7,0.0
7510946d3a649fdcea3b593b7a1d20a2,b6502096eb01d92f06705954a4e14df9,0.0
7510946d3a649fdcea3b593b7a1d20a2,4dcf890063c101ae0e33c33c02914377,0.0
7510946d3a649fdcea3b593b7a1d20a2,cf2b072e6650538cc5f86c4ce3730417,0.0
7510946d3a649fdcea3b593b7a1d20a2,e57ec9b4629ec0b8a0b4a69bd3b9ac55,0.0
7510946d3a649fdcea3b593b7a1d20a2,d63861bca5d83a84661928408347d6c3,0.0
7510946d3a649fdcea3b593b7a1d20a2,1a6ada099b4ecb8fd83ae7065671468f,0.0
